Subject,PPID,Session,TrialNumber,Stim,Liking,Familiarity,Onset
FKEE,190716FKEE1,pre,1,nw,Neutral,Unfamiliar,1
FKEE,190716FKEE1,pre,2,bp,Neutral,VeryUnfamiliar,61
FKEE,190716FKEE1,pre,3,fw,Neutral,Unfamiliar,121
FKEE,190716FKEE1,pre,4,ss,Love,VeryFamiliar,181
FKEE,190716FKEE1,pre,5,fw,Like,Unfamiliar,241
FKEE,190716FKEE1,pre,6,fw,Neutral,Unfamiliar,301
FKEE,190716FKEE1,pre,7,fw,Neutral,Familiar,361
FKEE,190716FKEE1,pre,8,nw,Hate,VeryUnfamiliar,421
FKEE,190716FKEE1,pre,9,fw,Love,VeryFamiliar,481
FKEE,190716FKEE1,pre,10,nw,Neutral,Unfamiliar,541
FKEE,190716FKEE1,pre,11,ss,Love,VeryFamiliar,601
FKEE,190716FKEE1,pre,12,ss,Like,VeryFamiliar,661
FKEE,190716FKEE1,pre,13,ss,Love,VeryFamiliar,721
FKEE,190716FKEE1,pre,14,fw,Like,VeryFamiliar,781
FKEE,190716FKEE1,pre,15,ss,Like,VeryFamiliar,841
FKEE,190716FKEE1,pre,16,fw,Neutral,VeryUnfamiliar,901
FKEE,190716FKEE1,pre,17,ss,Love,VeryFamiliar,961
FKEE,190716FKEE1,pre,18,fw,Like,Unfamiliar,1021
FKEE,190716FKEE1,pre,19,bp,Neutral,VeryUnfamiliar,1081
FKEE,190716FKEE1,pre,20,bp,Hate,VeryUnfamiliar,1141
FKEE,190716FKEE1,pre,21,bp,Neutral,VeryUnfamiliar,1201
FKEE,190716FKEE1,pre,22,fw,Like,Unfamiliar,1261
FKEE,190716FKEE1,pre,23,fw,Hate,VeryUnfamiliar,1321
FKEE,190716FKEE1,pre,24,nw,Neutral,Unfamiliar,1381
FKEE,190716FKEE3,post,1,nw,Hate,NA,1
FKEE,190716FKEE3,post,2,ss,Love,NA,61
FKEE,190716FKEE3,post,3,bp,Hate,NA,121
FKEE,190716FKEE3,post,4,fw,Hate,NA,181
FKEE,190716FKEE3,post,5,fw,Hate,NA,241
FKEE,190716FKEE3,post,6,bp,Hate,NA,301
FKEE,190716FKEE3,post,7,bp,Hate,NA,361
FKEE,190716FKEE3,post,8,nw,NA,NA,421
FKEE,190716FKEE3,post,9,fw,Hate,NA,481
FKEE,190716FKEE3,post,10,nw,Hate,NA,541
FKEE,190716FKEE3,post,11,fw,Hate,NA,601
FKEE,190716FKEE3,post,12,bp,Hate,NA,661
FKEE,190716FKEE3,post,13,nw,Hate,NA,721
FKEE,190716FKEE3,post,14,ss,Love,NA,781
FKEE,190716FKEE3,post,15,ss,Hate,NA,841
FKEE,190716FKEE3,post,16,fw,Hate,NA,901
FKEE,190716FKEE3,post,17,fw,Like,NA,961
FKEE,190716FKEE3,post,18,fw,Hate,NA,1021
FKEE,190716FKEE3,post,19,fw,Love,NA,1081
FKEE,190716FKEE3,post,20,ss,Love,NA,1141
FKEE,190716FKEE3,post,21,fw,Hate,NA,1201
FKEE,190716FKEE3,post,22,fw,Hate,NA,1261
FKEE,190716FKEE3,post,23,ss,Love,NA,1321
FKEE,190716FKEE3,post,24,ss,Love,NA,1381
JSCH,190717JSCH1,pre,1,bp,Hate,VeryUnfamiliar,1
JSCH,190717JSCH1,pre,2,ss,Hate,VeryUnfamiliar,61
JSCH,190717JSCH1,pre,3,bp,Hate,VeryUnfamiliar,121
JSCH,190717JSCH1,pre,4,ss,Love,VeryFamiliar,181
JSCH,190717JSCH1,pre,5,fw,Neutral,VeryUnfamiliar,241
JSCH,190717JSCH1,pre,6,fw,Neutral,VeryUnfamiliar,301
JSCH,190717JSCH1,pre,7,fw,Neutral,VeryUnfamiliar,361
JSCH,190717JSCH1,pre,8,fw,Neutral,VeryUnfamiliar,421
JSCH,190717JSCH1,pre,9,ss,Hate,VeryUnfamiliar,481
JSCH,190717JSCH1,pre,10,nw,Hate,VeryUnfamiliar,541
JSCH,190717JSCH1,pre,11,fw,Neutral,VeryUnfamiliar,601
JSCH,190717JSCH1,pre,12,fw,Neutral,VeryUnfamiliar,661
JSCH,190717JSCH1,pre,13,nw,Hate,VeryUnfamiliar,721
JSCH,190717JSCH1,pre,14,nw,Hate,VeryUnfamiliar,781
JSCH,190717JSCH1,pre,15,ss,Like,VeryFamiliar,841
JSCH,190717JSCH1,pre,16,fw,Neutral,Unfamiliar,901
JSCH,190717JSCH1,pre,17,bp,Hate,VeryUnfamiliar,961
JSCH,190717JSCH1,pre,18,fw,Neutral,VeryUnfamiliar,1021
JSCH,190717JSCH1,pre,19,fw,Love,VeryFamiliar,1081
JSCH,190717JSCH1,pre,20,nw,Hate,VeryUnfamiliar,1141
JSCH,190717JSCH1,pre,21,bp,Hate,VeryUnfamiliar,1201
JSCH,190717JSCH1,pre,22,fw,Like,Unfamiliar,1261
JSCH,190717JSCH1,pre,23,ss,Neutral,VeryUnfamiliar,1321
JSCH,190717JSCH1,pre,24,ss,Love,VeryFamiliar,1381
JSCH,190717JSCH3,post,1,ss,Love,VeryFamiliar,1
JSCH,190717JSCH3,post,2,fw,Like,Familiar,61
JSCH,190717JSCH3,post,3,fw,Like,Unfamiliar,121
JSCH,190717JSCH3,post,4,nw,Hate,VeryUnfamiliar,181
JSCH,190717JSCH3,post,5,nw,Hate,VeryUnfamiliar,241
JSCH,190717JSCH3,post,6,ss,Love,VeryFamiliar,301
JSCH,190717JSCH3,post,7,fw,Love,VeryFamiliar,361
JSCH,190717JSCH3,post,8,nw,Hate,VeryUnfamiliar,421
JSCH,190717JSCH3,post,9,ss,Love,VeryFamiliar,481
JSCH,190717JSCH3,post,10,ss,Love,VeryFamiliar,541
JSCH,190717JSCH3,post,11,fw,Neutral,VeryUnfamiliar,601
JSCH,190717JSCH3,post,12,fw,Neutral,VeryUnfamiliar,661
JSCH,190717JSCH3,post,13,ss,Love,VeryFamiliar,721
JSCH,190717JSCH3,post,14,bp,Hate,VeryUnfamiliar,781
JSCH,190717JSCH3,post,15,bp,Hate,VeryUnfamiliar,841
JSCH,190717JSCH3,post,16,fw,Neutral,VeryUnfamiliar,901
JSCH,190717JSCH3,post,17,bp,Hate,VeryUnfamiliar,961
JSCH,190717JSCH3,post,18,fw,Like,VeryUnfamiliar,1021
JSCH,190717JSCH3,post,19,fw,Neutral,VeryUnfamiliar,1081
JSCH,190717JSCH3,post,20,bp,Hate,VeryUnfamiliar,1141
JSCH,190717JSCH3,post,21,nw,Hate,VeryUnfamiliar,1201
JSCH,190717JSCH3,post,22,ss,Love,VeryFamiliar,1261
JSCH,190717JSCH3,post,23,fw,Neutral,VeryUnfamiliar,1321
JSCH,190717JSCH3,post,24,fw,Hate,VeryUnfamiliar,1381
LGEN,190725LGEN1,pre,1,nw,Love,Unfamiliar,1
LGEN,190725LGEN1,pre,2,ss,Love,VeryFamiliar,61
LGEN,190725LGEN1,pre,3,ss,Love,VeryFamiliar,121
LGEN,190725LGEN1,pre,4,nw,Neutral,VeryUnfamiliar,181
LGEN,190725LGEN1,pre,5,bp,Like,VeryUnfamiliar,241
LGEN,190725LGEN1,pre,6,nw,Like,Unfamiliar,301
LGEN,190725LGEN1,pre,7,bp,Like,VeryUnfamiliar,361
LGEN,190725LGEN1,pre,8,fw,Love,Familiar,421
LGEN,190725LGEN1,pre,9,fw,Like,Unfamiliar,481
LGEN,190725LGEN1,pre,10,fw,Like,Unfamiliar,541
LGEN,190725LGEN1,pre,11,ss,Love,VeryFamiliar,601
LGEN,190725LGEN1,pre,12,nw,Like,Familiar,661
LGEN,190725LGEN1,pre,13,fw,Like,Unfamiliar,721
LGEN,190725LGEN1,pre,14,fw,Like,Unfamiliar,781
LGEN,190725LGEN1,pre,15,fw,Like,Familiar,841
LGEN,190725LGEN1,pre,16,ss,Love,VeryFamiliar,901
LGEN,190725LGEN1,pre,17,fw,Love,Familiar,961
LGEN,190725LGEN1,pre,18,fw,Love,VeryFamiliar,1021
LGEN,190725LGEN1,pre,19,ss,Love,VeryFamiliar,1081
LGEN,190725LGEN1,pre,20,fw,Love,Familiar,1141
LGEN,190725LGEN1,pre,21,bp,Like,Unfamiliar,1201
LGEN,190725LGEN1,pre,22,ss,Love,VeryFamiliar,1261
LGEN,190725LGEN1,pre,23,bp,Love,Familiar,1321
LGEN,190725LGEN1,pre,24,fw,Love,VeryFamiliar,1381
LGEN,190725LGEN3,post,1,ss,Love,VeryFamiliar,1
LGEN,190725LGEN3,post,2,nw,Like,Familiar,61
LGEN,190725LGEN3,post,3,ss,Love,VeryFamiliar,121
LGEN,190725LGEN3,post,4,fw,Like,Unfamiliar,181
LGEN,190725LGEN3,post,5,fw,Like,VeryUnfamiliar,241
LGEN,190725LGEN3,post,6,ss,Love,VeryFamiliar,301
LGEN,190725LGEN3,post,7,nw,Like,Unfamiliar,361
LGEN,190725LGEN3,post,8,fw,Like,Unfamiliar,421
LGEN,190725LGEN3,post,9,fw,Love,Familiar,481
LGEN,190725LGEN3,post,10,nw,Hate,VeryUnfamiliar,541
LGEN,190725LGEN3,post,11,bp,Neutral,VeryUnfamiliar,601
LGEN,190725LGEN3,post,12,fw,Love,VeryFamiliar,661
LGEN,190725LGEN3,post,13,fw,Love,VeryFamiliar,721
LGEN,190725LGEN3,post,14,bp,Neutral,VeryUnfamiliar,781
LGEN,190725LGEN3,post,15,bp,Neutral,VeryUnfamiliar,841
LGEN,190725LGEN3,post,16,nw,Neutral,VeryUnfamiliar,901
LGEN,190725LGEN3,post,17,ss,Love,VeryFamiliar,961
LGEN,190725LGEN3,post,18,fw,Love,Familiar,1021
LGEN,190725LGEN3,post,19,ss,Love,VeryFamiliar,1081
LGEN,190725LGEN3,post,20,bp,NA,Unfamiliar,1141
LGEN,190725LGEN3,post,21,ss,Love,VeryFamiliar,1201
LGEN,190725LGEN3,post,22,fw,Like,Unfamiliar,1261
LGEN,190725LGEN3,post,23,fw,Like,Unfamiliar,1321
LGEN,190725LGEN3,post,24,fw,Like,VeryUnfamiliar,1381
GHER,190904GHER1,pre,1,ss,Like,Familiar,1
GHER,190904GHER1,pre,2,nw,Neutral,Unfamiliar,61
GHER,190904GHER1,pre,3,nw,Love,Unfamiliar,121
GHER,190904GHER1,pre,4,fw,Love,Unfamiliar,181
GHER,190904GHER1,pre,5,fw,Hate,Unfamiliar,241
GHER,190904GHER1,pre,6,ss,Neutral,Unfamiliar,301
GHER,190904GHER1,pre,7,nw,Neutral,Unfamiliar,361
GHER,190904GHER1,pre,8,fw,Love,VeryFamiliar,421
GHER,190904GHER1,pre,9,fw,Love,Unfamiliar,481
GHER,190904GHER1,pre,10,ss,Hate,Unfamiliar,541
GHER,190904GHER1,pre,11,fw,Love,Unfamiliar,601
GHER,190904GHER1,pre,12,bp,Hate,Unfamiliar,661
GHER,190904GHER1,pre,13,ss,Like,Familiar,721
GHER,190904GHER1,pre,14,fw,Love,Familiar,781
GHER,190904GHER1,pre,15,fw,Like,Familiar,841
GHER,190904GHER1,pre,16,bp,Hate,Unfamiliar,901
GHER,190904GHER1,pre,17,bp,Love,Unfamiliar,961
GHER,190904GHER1,pre,18,fw,Love,VeryUnfamiliar,1021
GHER,190904GHER1,pre,19,ss,Hate,VeryUnfamiliar,1081
GHER,190904GHER1,pre,20,nw,Hate,Unfamiliar,1141
GHER,190904GHER1,pre,21,fw,Hate,VeryUnfamiliar,1201
GHER,190904GHER1,pre,22,fw,Love,VeryUnfamiliar,1261
GHER,190904GHER1,pre,23,ss,Like,Familiar,1321
GHER,190904GHER1,pre,24,bp,Hate,Unfamiliar,1381
GHER,190904GHER3,post,1,bp,Neutral,VeryUnfamiliar,1
GHER,190904GHER3,post,2,nw,Hate,VeryUnfamiliar,61
GHER,190904GHER3,post,3,ss,Like,VeryFamiliar,121
GHER,190904GHER3,post,4,ss,Love,VeryFamiliar,181
GHER,190904GHER3,post,5,bp,Neutral,VeryUnfamiliar,241
GHER,190904GHER3,post,6,nw,Hate,VeryUnfamiliar,301
GHER,190904GHER3,post,7,fw,Like,Familiar,361
GHER,190904GHER3,post,8,bp,Hate,VeryUnfamiliar,421
GHER,190904GHER3,post,9,ss,Love,VeryFamiliar,481
GHER,190904GHER3,post,10,fw,Neutral,VeryUnfamiliar,541
GHER,190904GHER3,post,11,ss,Love,VeryFamiliar,601
GHER,190904GHER3,post,12,nw,Hate,VeryUnfamiliar,661
GHER,190904GHER3,post,13,fw,Neutral,VeryUnfamiliar,721
GHER,190904GHER3,post,14,fw,Neutral,VeryUnfamiliar,781
GHER,190904GHER3,post,15,nw,Hate,VeryUnfamiliar,841
GHER,190904GHER3,post,16,ss,Love,VeryFamiliar,901
GHER,190904GHER3,post,17,fw,Like,VeryUnfamiliar,961
GHER,190904GHER3,post,18,fw,Neutral,VeryUnfamiliar,1021
GHER,190904GHER3,post,19,fw,Like,VeryFamiliar,1081
GHER,190904GHER3,post,20,bp,Hate,VeryUnfamiliar,1141
GHER,190904GHER3,post,21,fw,Neutral,VeryUnfamiliar,1201
GHER,190904GHER3,post,22,fw,Like,VeryUnfamiliar,1261
GHER,190904GHER3,post,23,ss,Love,VeryFamiliar,1321
GHER,190904GHER3,post,24,fw,Love,VeryFamiliar,1381
LDIR,191011LDIR1,pre,1,ss,Love,VeryFamiliar,1
LDIR,191011LDIR1,pre,2,fw,Neutral,VeryUnfamiliar,61
LDIR,191011LDIR1,pre,3,nw,Hate,VeryUnfamiliar,121
LDIR,191011LDIR1,pre,4,fw,Like,Unfamiliar,181
LDIR,191011LDIR1,pre,5,nw,Hate,VeryUnfamiliar,241
LDIR,191011LDIR1,pre,6,nw,Neutral,VeryUnfamiliar,301
LDIR,191011LDIR1,pre,7,bp,Neutral,VeryUnfamiliar,361
LDIR,191011LDIR1,pre,8,ss,Love,VeryFamiliar,421
LDIR,191011LDIR1,pre,9,bp,Hate,VeryUnfamiliar,481
LDIR,191011LDIR1,pre,10,fw,Like,VeryUnfamiliar,541
LDIR,191011LDIR1,pre,11,fw,Neutral,Familiar,601
LDIR,191011LDIR1,pre,12,ss,Love,VeryFamiliar,661
LDIR,191011LDIR1,pre,13,bp,Hate,VeryUnfamiliar,721
LDIR,191011LDIR1,pre,14,fw,Like,VeryUnfamiliar,781
LDIR,191011LDIR1,pre,15,fw,Love,VeryUnfamiliar,841
LDIR,191011LDIR1,pre,16,fw,Like,VeryUnfamiliar,901
LDIR,191011LDIR1,pre,17,nw,Hate,VeryUnfamiliar,961
LDIR,191011LDIR1,pre,18,ss,Love,VeryFamiliar,1021
LDIR,191011LDIR1,pre,19,bp,Hate,VeryUnfamiliar,1081
LDIR,191011LDIR1,pre,20,fw,Love,VeryFamiliar,1141
LDIR,191011LDIR1,pre,21,fw,Neutral,VeryUnfamiliar,1201
LDIR,191011LDIR1,pre,22,ss,Love,VeryFamiliar,1261
LDIR,191011LDIR1,pre,23,fw,Like,VeryUnfamiliar,1321
LDIR,191011LDIR1,pre,24,ss,Love,VeryFamiliar,1381
LDIR,191011LDIR3,post,1,nw,Hate,VeryUnfamiliar,1
LDIR,191011LDIR3,post,2,ss,Love,VeryFamiliar,61
LDIR,191011LDIR3,post,3,ss,Love,VeryFamiliar,121
LDIR,191011LDIR3,post,4,nw,Hate,VeryUnfamiliar,181
LDIR,191011LDIR3,post,5,fw,Neutral,VeryUnfamiliar,241
LDIR,191011LDIR3,post,6,fw,Like,VeryUnfamiliar,301
LDIR,191011LDIR3,post,7,ss,Love,VeryFamiliar,361
LDIR,191011LDIR3,post,8,nw,Hate,VeryUnfamiliar,421
LDIR,191011LDIR3,post,9,fw,Like,VeryUnfamiliar,481
LDIR,191011LDIR3,post,10,bp,Hate,VeryUnfamiliar,541
LDIR,191011LDIR3,post,11,bp,Like,VeryUnfamiliar,601
LDIR,191011LDIR3,post,12,fw,Like,VeryUnfamiliar,661
LDIR,191011LDIR3,post,13,fw,Love,VeryFamiliar,721
LDIR,191011LDIR3,post,14,nw,Hate,VeryUnfamiliar,781
LDIR,191011LDIR3,post,15,fw,Hate,VeryUnfamiliar,841
LDIR,191011LDIR3,post,16,fw,Like,VeryUnfamiliar,901
LDIR,191011LDIR3,post,17,ss,Love,VeryFamiliar,961
LDIR,191011LDIR3,post,18,fw,Like,Familiar,1021
LDIR,191011LDIR3,post,19,bp,Hate,VeryUnfamiliar,1081
LDIR,191011LDIR3,post,20,bp,Hate,VeryUnfamiliar,1141
LDIR,191011LDIR3,post,21,ss,Love,VeryFamiliar,1201
LDIR,191011LDIR3,post,22,fw,Like,Familiar,1261
LDIR,191011LDIR3,post,23,ss,Love,VeryFamiliar,1321
LDIR,191011LDIR3,post,24,fw,Like,VeryUnfamiliar,1381
JPRE,191113JPRE1,pre,1,bp,Hate,VeryUnfamiliar,1
JPRE,191113JPRE1,pre,2,nw,Hate,VeryUnfamiliar,61
JPRE,191113JPRE1,pre,3,bp,Neutral,VeryUnfamiliar,121
JPRE,191113JPRE1,pre,4,nw,Neutral,VeryUnfamiliar,181
JPRE,191113JPRE1,pre,5,nw,Hate,VeryUnfamiliar,241
JPRE,191113JPRE1,pre,6,nw,Neutral,VeryUnfamiliar,301
JPRE,191113JPRE1,pre,7,bp,Hate,VeryUnfamiliar,361
JPRE,191113JPRE1,pre,8,ss,Like,VeryFamiliar,421
JPRE,191113JPRE1,pre,9,ss,Like,Familiar,481
JPRE,191113JPRE1,pre,10,ss,Love,Familiar,541
JPRE,191113JPRE1,pre,11,fw,Like,Familiar,601
JPRE,191113JPRE1,pre,12,fw,Love,VeryFamiliar,661
JPRE,191113JPRE1,pre,13,fw,Like,Familiar,721
JPRE,191113JPRE1,pre,14,ss,Love,VeryFamiliar,781
JPRE,191113JPRE1,pre,15,fw,Love,VeryFamiliar,841
JPRE,191113JPRE1,pre,16,fw,Love,Familiar,901
JPRE,191113JPRE1,pre,17,bp,Neutral,VeryUnfamiliar,961
JPRE,191113JPRE1,pre,18,fw,Like,Familiar,1021
JPRE,191113JPRE1,pre,19,fw,Like,Unfamiliar,1081
JPRE,191113JPRE1,pre,20,fw,Love,VeryFamiliar,1141
JPRE,191113JPRE1,pre,21,ss,Love,Familiar,1201
JPRE,191113JPRE1,pre,22,fw,Hate,Unfamiliar,1261
JPRE,191113JPRE1,pre,23,ss,Love,VeryFamiliar,1321
JPRE,191113JPRE1,pre,24,fw,Like,Unfamiliar,1381
JPRE,191113JPRE3,post,1,bp,Hate,VeryUnfamiliar,1
JPRE,191113JPRE3,post,2,nw,Hate,VeryUnfamiliar,61
JPRE,191113JPRE3,post,3,nw,Hate,VeryUnfamiliar,121
JPRE,191113JPRE3,post,4,ss,Love,VeryFamiliar,181
JPRE,191113JPRE3,post,5,fw,Love,VeryFamiliar,241
JPRE,191113JPRE3,post,6,ss,Like,Familiar,301
JPRE,191113JPRE3,post,7,fw,Like,VeryFamiliar,361
JPRE,191113JPRE3,post,8,ss,Neutral,Familiar,421
JPRE,191113JPRE3,post,9,ss,Love,VeryFamiliar,481
JPRE,191113JPRE3,post,10,nw,Hate,Unfamiliar,541
JPRE,191113JPRE3,post,11,fw,Neutral,Unfamiliar,601
JPRE,191113JPRE3,post,12,fw,Like,Familiar,661
JPRE,191113JPRE3,post,13,ss,Neutral,Unfamiliar,721
JPRE,191113JPRE3,post,14,fw,Neutral,Unfamiliar,781
JPRE,191113JPRE3,post,15,nw,Hate,VeryUnfamiliar,841
JPRE,191113JPRE3,post,16,fw,Hate,VeryUnfamiliar,901
JPRE,191113JPRE3,post,17,fw,Love,VeryFamiliar,961
JPRE,191113JPRE3,post,18,fw,Like,Familiar,1021
JPRE,191113JPRE3,post,19,ss,Love,VeryFamiliar,1081
JPRE,191113JPRE3,post,20,bp,Hate,VeryUnfamiliar,1141
JPRE,191113JPRE3,post,21,fw,Like,Unfamiliar,1201
JPRE,191113JPRE3,post,22,bp,Hate,VeryUnfamiliar,1261
JPRE,191113JPRE3,post,23,fw,Love,Familiar,1321
JPRE,191113JPRE3,post,24,bp,Hate,VeryUnfamiliar,1381
CWEI,191114CWEI1,pre,1,bp,Hate,VeryUnfamiliar,1
CWEI,191114CWEI1,pre,2,fw,Like,Unfamiliar,61
CWEI,191114CWEI1,pre,3,ss,Love,VeryFamiliar,121
CWEI,191114CWEI1,pre,4,fw,Neutral,VeryUnfamiliar,181
CWEI,191114CWEI1,pre,5,ss,Love,VeryFamiliar,241
CWEI,191114CWEI1,pre,6,bp,Hate,VeryUnfamiliar,301
CWEI,191114CWEI1,pre,7,fw,Like,Unfamiliar,361
CWEI,191114CWEI1,pre,8,fw,Like,Unfamiliar,421
CWEI,191114CWEI1,pre,9,nw,Hate,VeryUnfamiliar,481
CWEI,191114CWEI1,pre,10,fw,Like,Unfamiliar,541
CWEI,191114CWEI1,pre,11,nw,Neutral,VeryUnfamiliar,601
CWEI,191114CWEI1,pre,12,fw,Love,Familiar,661
CWEI,191114CWEI1,pre,13,fw,Like,Familiar,721
CWEI,191114CWEI1,pre,14,nw,Neutral,Unfamiliar,781
CWEI,191114CWEI1,pre,15,fw,Love,VeryFamiliar,841
CWEI,191114CWEI1,pre,16,ss,Love,VeryFamiliar,901
CWEI,191114CWEI1,pre,17,ss,Love,VeryFamiliar,961
CWEI,191114CWEI1,pre,18,bp,Like,Familiar,1021
CWEI,191114CWEI1,pre,19,fw,Like,Familiar,1081
CWEI,191114CWEI1,pre,20,ss,Love,VeryFamiliar,1141
CWEI,191114CWEI1,pre,21,fw,Love,Familiar,1201
CWEI,191114CWEI1,pre,22,ss,Love,Familiar,1261
CWEI,191114CWEI1,pre,23,bp,Neutral,VeryUnfamiliar,1321
CWEI,191114CWEI1,pre,24,nw,Hate,VeryUnfamiliar,1381
CWEI,191114CWEI3,post,1,ss,Love,VeryFamiliar,1
CWEI,191114CWEI3,post,2,bp,Neutral,VeryUnfamiliar,61
CWEI,191114CWEI3,post,3,fw,Neutral,Unfamiliar,121
CWEI,191114CWEI3,post,4,fw,Like,Familiar,181
CWEI,191114CWEI3,post,5,ss,Love,VeryFamiliar,241
CWEI,191114CWEI3,post,6,ss,Love,VeryFamiliar,301
CWEI,191114CWEI3,post,7,fw,Like,Familiar,361
CWEI,191114CWEI3,post,8,nw,Hate,VeryUnfamiliar,421
CWEI,191114CWEI3,post,9,bp,Hate,VeryUnfamiliar,481
CWEI,191114CWEI3,post,10,fw,Like,Unfamiliar,541
CWEI,191114CWEI3,post,11,nw,Neutral,VeryUnfamiliar,601
CWEI,191114CWEI3,post,12,fw,Like,Familiar,661
CWEI,191114CWEI3,post,13,fw,Like,Familiar,721
CWEI,191114CWEI3,post,14,ss,Love,VeryFamiliar,781
CWEI,191114CWEI3,post,15,nw,Hate,VeryUnfamiliar,841
CWEI,191114CWEI3,post,16,ss,Love,VeryFamiliar,901
CWEI,191114CWEI3,post,17,fw,Like,Familiar,961
CWEI,191114CWEI3,post,18,bp,Hate,VeryUnfamiliar,1021
CWEI,191114CWEI3,post,19,fw,Like,Familiar,1081
CWEI,191114CWEI3,post,20,ss,Love,VeryFamiliar,1141
CWEI,191114CWEI3,post,21,fw,Neutral,VeryUnfamiliar,1201
CWEI,191114CWEI3,post,22,nw,Hate,VeryUnfamiliar,1261
CWEI,191114CWEI3,post,23,bp,Neutral,VeryUnfamiliar,1321
CWEI,191114CWEI3,post,24,fw,Like,Familiar,1381
MBLO,191204MBLO1,pre,1,ss,Love,VeryFamiliar,1
MBLO,191204MBLO1,pre,2,bp,Like,VeryUnfamiliar,61
MBLO,191204MBLO1,pre,3,fw,Like,Unfamiliar,121
MBLO,191204MBLO1,pre,4,ss,Love,VeryFamiliar,181
MBLO,191204MBLO1,pre,5,fw,Love,VeryFamiliar,241
MBLO,191204MBLO1,pre,6,fw,Like,Unfamiliar,301
MBLO,191204MBLO1,pre,7,nw,Like,Familiar,361
MBLO,191204MBLO1,pre,8,fw,Like,Unfamiliar,421
MBLO,191204MBLO1,pre,9,ss,Love,VeryFamiliar,481
MBLO,191204MBLO1,pre,10,nw,Like,VeryUnfamiliar,541
MBLO,191204MBLO1,pre,11,fw,Like,Familiar,601
MBLO,191204MBLO1,pre,12,bp,Neutral,VeryUnfamiliar,661
MBLO,191204MBLO1,pre,13,fw,Hate,Unfamiliar,721
MBLO,191204MBLO1,pre,14,ss,Love,VeryFamiliar,781
MBLO,191204MBLO1,pre,15,fw,Neutral,Unfamiliar,841
MBLO,191204MBLO1,pre,16,bp,Neutral,VeryUnfamiliar,901
MBLO,191204MBLO1,pre,17,fw,Like,Unfamiliar,961
MBLO,191204MBLO1,pre,18,ss,Love,VeryFamiliar,1021
MBLO,191204MBLO1,pre,19,fw,Like,VeryFamiliar,1081
MBLO,191204MBLO1,pre,20,bp,Like,VeryUnfamiliar,1141
MBLO,191204MBLO1,pre,21,nw,Neutral,Unfamiliar,1201
MBLO,191204MBLO1,pre,22,fw,Neutral,Unfamiliar,1261
MBLO,191204MBLO1,pre,23,nw,Like,VeryUnfamiliar,1321
MBLO,191204MBLO1,pre,24,ss,Love,VeryFamiliar,1381
MBLO,191204MBLO3,post,1,fw,Like,VeryFamiliar,1
MBLO,191204MBLO3,post,2,fw,Neutral,Unfamiliar,61
MBLO,191204MBLO3,post,3,fw,Neutral,Unfamiliar,121
MBLO,191204MBLO3,post,4,fw,Neutral,Unfamiliar,181
MBLO,191204MBLO3,post,5,fw,Neutral,Familiar,241
MBLO,191204MBLO3,post,6,bp,Like,VeryUnfamiliar,301
MBLO,191204MBLO3,post,7,ss,Love,VeryFamiliar,361
MBLO,191204MBLO3,post,8,ss,Love,VeryFamiliar,421
MBLO,191204MBLO3,post,9,bp,Like,Unfamiliar,481
MBLO,191204MBLO3,post,10,bp,Like,Unfamiliar,541
MBLO,191204MBLO3,post,11,nw,Neutral,Unfamiliar,601
MBLO,191204MBLO3,post,12,ss,Love,VeryFamiliar,661
MBLO,191204MBLO3,post,13,ss,Love,VeryFamiliar,721
MBLO,191204MBLO3,post,14,fw,Hate,Familiar,781
MBLO,191204MBLO3,post,15,bp,Neutral,VeryUnfamiliar,841
MBLO,191204MBLO3,post,16,nw,Neutral,Unfamiliar,901
MBLO,191204MBLO3,post,17,fw,Neutral,Unfamiliar,961
MBLO,191204MBLO3,post,18,nw,Like,Unfamiliar,1021
MBLO,191204MBLO3,post,19,fw,Like,Familiar,1081
MBLO,191204MBLO3,post,20,nw,Like,Unfamiliar,1141
MBLO,191204MBLO3,post,21,fw,Neutral,Unfamiliar,1201
MBLO,191204MBLO3,post,22,ss,Love,VeryFamiliar,1261
MBLO,191204MBLO3,post,23,ss,Like,VeryFamiliar,1321
MBLO,191204MBLO3,post,24,fw,Love,VeryFamiliar,1381
EROS,200115EROS1,pre,1,bp,Neutral,VeryUnfamiliar,1
EROS,200115EROS1,pre,2,fw,Like,VeryFamiliar,61
EROS,200115EROS1,pre,3,fw,Neutral,VeryUnfamiliar,121
EROS,200115EROS1,pre,4,fw,Neutral,VeryUnfamiliar,181
EROS,200115EROS1,pre,5,nw,Like,VeryUnfamiliar,241
EROS,200115EROS1,pre,6,nw,Neutral,VeryUnfamiliar,301
EROS,200115EROS1,pre,7,ss,Love,VeryFamiliar,361
EROS,200115EROS1,pre,8,nw,Like,VeryUnfamiliar,421
EROS,200115EROS1,pre,9,bp,Neutral,VeryUnfamiliar,481
EROS,200115EROS1,pre,10,fw,Neutral,VeryUnfamiliar,541
EROS,200115EROS1,pre,11,nw,Like,VeryUnfamiliar,601
EROS,200115EROS1,pre,12,ss,Love,VeryFamiliar,661
EROS,200115EROS1,pre,13,fw,Neutral,VeryUnfamiliar,721
EROS,200115EROS1,pre,14,fw,Neutral,Unfamiliar,781
EROS,200115EROS1,pre,15,bp,Like,VeryUnfamiliar,841
EROS,200115EROS1,pre,16,fw,Neutral,Unfamiliar,901
